Date,Open,High,Low,Close,Adj Close,Volume
20070104,141.229996,142.050003,140.610001,141.669998,108.06144,69620600
20070105,141.330002,141.399994,140.380005,140.539993,107.199524,76645300
20070108,140.820007,141.410004,140.25,141.190002,107.695328,71655000
20070109,141.309998,141.600006,140.399994,141.070007,107.60376,75680100
20070110,140.580002,141.570007,140.300003,141.539993,107.96228,72428000
20070111,141.580002,142.619995,141.5,142.160004,108.435211,54476800
20070112,142.149994,143.240005,142.110001,143.240005,109.25901,55370600
20070116,143.070007,143.440002,142.729996,142.960007,109.045418,44871300
20070117,142.850006,143.460007,142.729996,143.020004,109.091187,50241400
20070118,143.169998,143.259995,142.309998,142.539993,108.725052,68177300
20070119,142.539993,143.100006,142.460007,142.820007,108.938644,56973000
20070122,143.070007,143.100006,141.929993,142.380005,108.603027,60253600
20070123,142.259995,143.080002,142.059998,142.800003,108.923386,54064400
20070124,142.970001,143.979996,142.910004,143.949997,109.800537,55834700
20070125,143.860001,143.919998,142.009995,142.259995,108.511475,73583800
20070126,142.570007,142.649994,141.580002,142.130005,108.4123,67255600
20070129,142.190002,142.800003,141.740005,142.050003,108.351326,66114600
20070130,142.350006,142.860001,142.059998,142.789993,108.91581,70407600
20070131,142.630005,144.130005,142.399994,143.75,109.648041,91868600
20070201,144.149994,144.660004,143.910004,144.610001,110.303993,69312400
20070202,144.729996,144.949997,144.380005,144.809998,110.456551,49607000
20070205,144.699997,144.940002,144.339996,144.850006,110.487106,45705300
20070206,144.970001,145.029999,144.330002,144.889999,110.51757,57081300
20070207,145.119995,145.360001,144.570007,145.210007,110.761665,55669700
20070208,144.779999,145.119995,144.270004,145.020004,110.616737,70641000
20070209,145.059998,145.330002,143.389999,143.940002,109.792931,79084400
20070212,143.940002,144.039993,143.190002,143.449997,109.419167,65657000
20070213,143.770004,144.899994,143.759995,144.660004,110.342125,64081800
20070214,144.800003,145.899994,144.779999,145.610001,111.066734,66039400
20070215,145.669998,145.949997,145.429993,145.800003,111.211693,38715200
20070216,145.440002,145.759995,145.229996,145.729996,111.158279,39841800
20070220,145.559998,146.199997,145,146.039993,111.394722,56911800
20070221,145.610001,146.070007,145.350006,145.979996,111.348923,63971600
20070222,146.050003,146.419998,145.169998,145.869995,111.265083,79067400
20070223,145.740005,145.789993,145.029999,145.300003,110.830299,71966200
20070226,145.830002,145.949997,144.75,145.169998,110.731163,69192800
20070227,143.880005,144.199997,139,139.5,106.406235,274466500
20070228,140.389999,141.979996,139.800003,140.929993,107.496994,177536300
20070301,139.339996,141.25,138.050003,140.509995,107.176605,212828600
20070302,140.050003,140.660004,138.660004,138.669998,105.77314,162574000
20070305,137.929993,139.580002,137.330002,137.350006,104.766304,143750400
20070306,138.779999,140.119995,137.720001,139.699997,106.5588,143333300
20070307,139.589996,140.460007,139.399994,139.559998,106.451988,115144900
20070308,140.539993,141.160004,140.070007,140.740005,107.352081,117891600
20070309,141.309998,141.419998,140.080002,140.779999,107.382568,107765100
20070312,140.419998,141.339996,140.160004,140.990005,107.542763,80366900
20070313,140.179993,140.770004,138.039993,138.25,105.452782,190605200
20070314,138.429993,139.360001,136.75,139.279999,106.238388,231853800
20070315,138.970001,139.990005,138.800003,139.470001,106.383339,132435900
20070316,139.309998,139.630005,138.119995,138.529999,106.085457,121531600
20070319,139.259995,140.330002,139.149994,140.199997,107.364334,96161200
20070320,140.080002,141.050003,139.960007,140.970001,107.954002,82147400
20070321,141.100006,143.649994,140.820007,143.289993,109.730652,152368700
20070322,143.479996,143.679993,142.789993,143.179993,109.646416,118942200
20070323,143.279999,143.809998,143.149994,143.389999,109.807236,74416800
20070326,143.5,143.649994,142.089996,143.199997,109.661736,113787500
20070327,143.119995,143.160004,142.389999,142.860001,109.401329,99864600
20070328,142.139999,142.470001,141.259995,141.820007,108.60495,152907900
20070329,142.539993,142.610001,141.190002,141.970001,108.719765,139432700
20070330,142.240005,142.839996,140.559998,142,108.742783,128194100
20070402,142.160004,142.460007,141.479996,142.160004,108.865288,79416400
20070403,142.970001,143.979996,142.910004,143.690002,110.03698,82417800
20070404,143.690002,143.949997,143.160004,143.850006,110.1595,63995200
20070405,143.669998,144.440002,143.610001,144.240005,110.458168,46822800
20070409,144.649994,144.800003,144.149994,144.440002,110.611282,50967400
20070410,144.330002,144.850006,144.270004,144.610001,110.741486,56620000
20070411,144.820007,144.860001,143.539993,144.020004,110.289658,106365700
20070412,143.740005,144.919998,143.339996,144.660004,110.779778,115534400
20070413,144.899994,145.320007,144.360001,145.320007,111.285194,84287000
20070416,145.830002,146.860001,145.820007,146.699997,112.341995,83064600
20070417,146.970001,147.399994,146.649994,147.089996,112.640648,108424100
20070418,146.600006,147.699997,146.570007,147.270004,112.778519,88345300
20070419,146.550003,147.399994,146.360001,147.229996,112.747902,102947700
20070420,148.220001,148.619995,147.039993,148.619995,113.812309,124114100
20070423,148.369995,148.729996,147.970001,148.059998,113.383446,77270800
20070424,148.229996,148.399994,147.320007,148.119995,113.429413,114471000
20070425,148.729996,149.660004,148.020004,149.479996,114.470917,108418800
20070426,149.490005,149.800003,149.100006,149.649994,114.601097,88741600
20070427,149.089996,149.740005,148.839996,149.529999,114.509148,108191100
20070430,149.639999,149.740005,148.210007,148.289993,113.559608,100874100
20070501,148.419998,149.470001,147.669998,148.669998,113.850616,134342700
20070502,148.899994,149.949997,148.75,149.539993,114.51683,87129800
20070503,149.970001,150.399994,149.729996,150.350006,115.137123,86569700
20070504,150.75,151.119995,150.220001,150.919998,115.573647,96409000
20070507,150.880005,151.199997,150.809998,150.949997,115.596634,63461400
20070508,150.580002,150.919998,150.130005,150.75,115.44342,80584000
20070509,150.639999,152.820007,150.369995,151.160004,115.757423,102070100
20070510,150.729996,151.020004,149.270004,149.580002,114.547462,153617800
20070511,149.75,150.929993,149.720001,150.860001,115.52771,113408900
20070514,150.860001,151.300003,149.789993,150.529999,115.274963,108027500
20070515,150.699997,151.660004,150.190002,150.570007,115.305626,180673300
20070516,150.800003,151.630005,150.380005,151.600006,116.094421,114166500
20070517,151.380005,151.960007,151.110001,151.300003,115.864677,101132800
20070518,152.009995,152.619995,151.809998,152.619995,116.875488,99182000
20070521,152.580002,153.229996,152.5,152.539993,116.814232,174664600
20070522,152.699997,153.160004,152.380005,152.419998,116.722336,82148800
20070523,152.949997,153.5,152.360001,152.440002,116.737648,133786600
20070524,152.529999,153.210007,150.740005,151.059998,115.680862,187593000
20070525,151.5,152.020004,151.179993,151.690002,116.163353,83309200
20070529,151.940002,152.5,151.449997,152.240005,116.584526,82020000
20070530,151.460007,153.539993,151.339996,153.479996,117.534065,129013600
20070531,153.669998,153.889999,153.119995,153.320007,117.41156,114866700
20070601,153.880005,154.399994,153.509995,154.080002,117.993584,107771700
20070604,153.539993,154.389999,153.479996,154.100006,118.008888,78008800
20070605,153.740005,153.899994,152.860001,153.490005,117.541718,126917900
20070606,152.860001,152.949997,151.75,151.839996,116.278152,164096800
20070607,151.559998,152.5,149.059998,149.100006,114.179886,232414600
20070608,149.580002,151.190002,149.089996,151.039993,115.665512,175886000
20070611,150.929993,151.949997,150.699997,151.300003,115.864677,102015600
20070612,150.669998,151.539993,149.550003,149.649994,114.601097,233898000
20070613,150.5,152.070007,149.720001,151.889999,116.316475,193208200
20070614,152.059998,153.119995,152.029999,152.860001,117.05925,146396500
20070615,153.139999,153.660004,152.929993,153.070007,117.725357,154030800
20070618,153.380005,153.389999,152.660004,152.889999,117.586906,88537500
20070619,152.550003,153.380005,152.360001,153.270004,117.87915,110851700
20070620,153.580002,153.580002,150.960007,151.139999,116.240959,177119700
20070621,151.080002,152.110001,150.25,151.979996,116.886993,205262000
20070622,151.520004,151.770004,149.850006,150.550003,115.787186,204964700
20070625,150.240005,151.25,149.020004,149.830002,115.233475,232014400
20070626,150.210007,150.460007,148.279999,148.289993,114.049004,198445700
20070627,148.130005,150.570007,148.059998,150.399994,115.671867,213638000
20070628,150.380005,151.410004,149.669998,150.380005,115.656441,157705000
20070629,150.899994,151.649994,149.149994,150.429993,115.694931,199701800
20070702,150.869995,151.919998,150.770004,151.789993,116.740898,103357000
20070703,152.179993,152.5,151.990005,152.339996,117.163902,54048400
20070705,152.399994,152.559998,151.630005,152.179993,117.040779,89279000
20070706,152.380005,153.169998,151.929993,152.979996,117.656113,81109000
20070709,153.160004,153.360001,152.619995,153.100006,117.748405,72348100
20070710,152.289993,152.610001,150.770004,150.919998,116.07177,180362600
20070711,150.75,152.050003,150.520004,151.990005,116.89473,175607600
20070712,152.369995,154.75,152.339996,154.389999,118.740501,133882500
20070713,154.570007,155.460007,154.389999,154.850006,119.094284,111794300
20070716,154.990005,155.529999,154.580002,154.830002,119.078979,98378700
20070717,154.929993,155.479996,154.679993,154.75,119.017418,126201300
20070718,154.229996,154.800003,153.300003,154.470001,118.802071,237887400
20070719,155.199997,155.529999,154.75,155.070007,119.263519,145212700
20070720,154.889999,154.990005,152.830002,153.5,118.056038,245502500
20070723,154.179993,154.720001,153.300003,153.970001,118.417511,121183900
20070724,153.119995,154.279999,150.759995,151.300003,116.364006,256732400
20070725,152.020004,152.389999,150.25,151.610001,116.60247,265214500
20070726,150.190002,150.800003,146.389999,148.020004,113.841385,467592500
20070727,148.210007,148.869995,145.050003,145.110001,111.603348,422987600
20070730,145.929993,147.809998,145.289993,147.380005,113.349159,283017500
20070731,148.330002,149.460007,145.039993,145.720001,112.072456,316976700
20070801,145.179993,147.009995,143.949997,146.429993,112.618523,467670000
20070802,146.759995,147.759995,145.259995,147.600006,113.518379,294758400
20070803,147.279999,147.580002,143.199997,143.800003,110.595802,359398200
20070806,144.210007,146.830002,142.529999,146.210007,112.449364,324980000
20070807,145.940002,149,145.229996,147.770004,113.649147,232568700
20070808,148.410004,150.589996,147.339996,149.830002,115.233475,274930600
20070809,147.429993,148.949997,145.289993,145.389999,111.81868,357622100
20070810,144.389999,146.5,143.119995,144.710007,111.295692,411018400
20070813,146.5,146.889999,145.020004,145.229996,111.69561,181917200
20070814,145.699997,146.059998,142.720001,143.009995,109.988213,264134500
20070815,142.720001,144.460007,140.619995,141.039993,108.473114,323834000
20070816,139.789993,142.940002,137,142.100006,109.288338,546743700
20070817,145.5,145.809998,141.389999,144.710007,111.295692,388218100
20070820,145.169998,145.470001,143.289993,144.639999,111.241837,187320400
20070821,144.600006,145.970001,144.139999,144.929993,111.464882,157066400
20070822,146.009995,146.800003,145.330002,146.649994,112.787735,173156700
20070823,147.339996,147.649994,145.610001,146.520004,112.687782,203915300
20070824,146.479996,148.330002,146.279999,148.330002,114.079865,128901900
20070827,147.850006,148.330002,146.729996,146.949997,113.018463,113024300
20070828,146.160004,146.25,143.460007,143.720001,110.534279,219790700
20070829,144.369995,146.740005,143.960007,146.539993,112.70314,207654200
20070830,145.449997,147.190002,145.309998,146.149994,112.403168,191817300
20070831,147.649994,148.5,146.830002,147.589996,113.510658,185477500
20070904,147.449997,149.979996,147.399994,149.080002,114.656662,120062000
20070905,148.199997,148.360001,147,147.789993,113.664482,166261800
20070906,147.949997,148.610001,147.119995,148.130005,113.926033,127878400
20070907,146.479996,146.889999,145.259995,146.070007,112.341682,235447600
20070910,146.520004,146.720001,144.330002,145.789993,112.126289,192305900
20070911,146.240005,147.699997,146.130005,147.490005,113.433784,162081900
20070912,147.289993,148.440002,146.979996,147.869995,113.726082,149554600
20070913,148.550003,149.449997,148.199997,148.910004,114.525894,154079000
20070914,147.960007,149.089996,147.740005,148.899994,114.518173,121911000
20070917,148.309998,148.649994,147.630005,148.100006,113.902946,109870800
20070918,148.830002,152.5,148.130005,152.460007,117.25621,263759500
20070919,153.410004,154.389999,152.710007,153.360001,117.948357,193779900
20070920,153.339996,153.429993,152.110001,152.279999,117.117767,175186800
20070921,152.710007,153.119995,151.740005,151.970001,117.4338,141457500
20070924,152.419998,152.820007,151.360001,151.690002,117.217461,139450200
20070925,150.809998,151.660004,150.470001,151.389999,116.985573,142289900
20070926,152.25,152.770004,151.389999,152.190002,117.603798,135547000
20070927,152.910004,153.100006,152.190002,153.089996,118.299255,102713300
20070928,152.850006,153.190002,151.979996,152.580002,117.905167,133372100
20071001,152.600006,154.75,152.5,154.300003,119.234306,148162300
20071002,154.610001,154.649994,153.809998,154.089996,119.072037,112978800
20071003,153.809998,154.410004,153.009995,153.779999,118.832458,119055900
20071004,154.110001,154.259995,153.589996,154.020004,119.017967,76864400
20071005,155.029999,156.100006,154.630005,155.850006,120.432053,134579700
20071008,155.389999,155.490005,154.770004,155.020004,119.790688,71280400
20071009,155.600006,156.5,155.029999,156.479996,120.918861,94054300
20071010,156.039993,156.440002,155.410004,156.220001,120.717949,101711100
20071011,156.929993,157.520004,154.539993,155.470001,120.138443,233529100
20071012,155.460007,156.350006,155.270004,156.330002,120.802925,124546700
20071015,156.270004,156.360001,153.940002,155.009995,119.782928,161151900
20071016,154.410004,154.520004,153.470001,153.779999,118.832458,166525700
20071017,154.979996,155.089996,152.470001,154.25,119.195641,216687300
20071018,153.449997,154.190002,153.080002,153.690002,118.762939,148367500
20071019,153.089996,156.479996,149.660004,149.669998,115.656487,297169900
20071022,148.860001,150.759995,148.660004,150.539993,116.328758,261989800
20071023,151.460007,151.949997,150.25,151.759995,117.271584,180085100
20071024,151.210007,151.740005,148.839996,151.479996,117.055138,326694200
20071025,151.649994,152.289993,149.880005,151.839996,117.333382,237374500
20071026,153.059998,153.619995,151.899994,153.619995,118.708832,176484000
20071029,153.929993,154.440002,153.550003,154.130005,119.102943,106841000
20071030,153.449997,153.75,152.869995,153.059998,118.276077,132981600
20071031,153.979996,155.270004,152.839996,154.649994,119.504715,220954400
20071101,153.289993,153.410004,150.589996,151.029999,116.707458,333040800
20071102,151.529999,152,149.210007,151.199997,116.838791,331228200
20071105,149.639999,151.160004,148.970001,150.050003,115.950142,226841000
20071106,150.860001,152.110001,149.899994,152.070007,117.511078,177800500
20071107,150.440002,151.130005,147.550003,147.910004,114.296432,306639700
20071108,147.990005,148.399994,145.070007,147.160004,113.716881,374509900
20071109,145.690002,147.539993,144.889999,145.139999,112.156006,277745100
20071112,145.210007,146.610001,143.699997,143.699997,111.043213,243087800
20071113,145.369995,148.309998,145.220001,148.080002,114.427811,191117400
20071114,149.220001,149.399994,146.779999,147.669998,114.111,230558800
20071115,146.570007,147.490005,144.520004,145.539993,112.465065,263111100
20071116,146.309998,146.470001,144.570007,145.789993,112.658226,308770600
20071119,145.279999,145.360001,143.190002,143.759995,111.089546,267746000
20071120,144.020004,145.529999,142.110001,144.639999,111.769577,414767500
20071121,143.080002,143.910004,141.669998,141.679993,109.482285,259012400
20071123,143.070007,144.339996,142.699997,144.130005,111.375488,77688400
20071126,144.429993,144.880005,140.660004,140.949997,108.918152,214232000
20071127,141.740005,143.229996,140.949997,142.570007,110.170013,293897900
20071128,144.190002,147.470001,144.139999,147.130005,113.693703,258596900
20071129,146.619995,147.720001,146.100006,147.179993,113.732323,199409900
20071130,149.039993,149.869995,147.330002,148.660004,114.87603,222908000
20071203,148.190002,148.449997,147.289993,147.679993,114.118706,146430400
20071204,146.660004,147.539993,146.309998,146.360001,113.098663,136533900
20071205,147.929993,149.199997,147.830002,148.809998,114.99192,171130000
20071206,148.630005,151.210007,148.570007,150.940002,116.637856,154457400
20071207,151.419998,151.5,150.550003,150.910004,116.614746,148980100
20071210,151.279999,152.25,150.860001,152.080002,117.518806,123914300
20071211,152.139999,152.889999,147.830002,147.910004,114.296432,250346400
20071212,151.059998,151.770004,147.199997,149.369995,115.424683,322435600
20071213,148.320007,149.389999,147.300003,149.059998,115.185074,237551300
20071214,147.929993,149.100006,147.100006,147.169998,113.724602,159152900
20071217,146.610001,146.869995,144.860001,145.070007,112.10186,177269400
20071218,146.100006,146.479996,143.960007,145.880005,112.727798,245569300
20071219,145.940002,146.889999,144.940002,145.880005,112.727798,198917200
20071220,146.839996,146.860001,145.179993,146.800003,113.438759,214813800
20071221,147.369995,148.419998,147.089996,148.130005,115.073982,146084400
20071224,148.820007,149.479996,148.479996,149.229996,115.928497,45601400
20071226,148.649994,149.679993,148.5,149.550003,116.177063,67093100
20071227,149.020004,149.029999,147.320007,147.669998,114.716637,122981700
20071228,148.539993,148.610001,146.899994,147.300003,114.429184,116398100
20071231,147.100006,147.610001,146.059998,146.210007,113.582451,108126800
20080102,146.529999,146.990005,143.880005,144.929993,112.588051,204935600
20080103,144.910004,145.490005,144.070007,144.860001,112.533707,125133300
20080104,143.339996,143.440002,140.910004,141.309998,109.775894,232330900
20080107,141.809998,142.229996,140.100006,141.190002,109.682663,234991000
20080108,142.080002,142.899994,138.440002,138.910004,107.911469,326365700
20080109,139.089996,140.789993,137.699997,140.369995,109.045631,301824900
20080110,139.679993,142.800003,139.369995,141.289993,109.760323,335701200
20080111,140.779999,141.899994,139,140.149994,108.874718,267076600
20080114,141.160004,141.860001,140.399994,141.279999,109.752579,170365500
20080115,139.789993,141.490005,137.899994,138.169998,107.336578,239940100
20080116,137.360001,139.119995,136.279999,136.979996,106.412148,378802600
20080117,137.809998,137.880005,132.929993,133.429993,103.654343,397892600
20080118,134.740005,135.020004,131.100006,132.059998,102.59005,348561500
20080122,127.209999,132.429993,126,130.720001,101.549118,435923700
20080123,127.089996,134.190002,126.839996,133.860001,103.988426,511913000
20080124,134.479996,135.460007,133.309998,134.990005,104.866249,259949300
20080125,136.509995,136.759995,132.600006,133.039993,103.351387,269603900
20080128,133.259995,135.520004,132.059998,135.240005,105.060455,217934600
20080129,136.100006,136.449997,134.880005,135.910004,105.580925,168968300
20080130,135.580002,138.539993,134.600006,134.910004,104.8041,334939200
20080131,133.399994,138.539993,133.199997,137.369995,106.715118,343680800
20080201,137.940002,139.610001,137.520004,139.580002,108.431938,206843600
20080204,139.210007,139.300003,137.639999,137.820007,107.064705,124694300
20080205,135.940002,136.25,133.669998,134.130005,104.198174,286882500
20080206,134.580002,135.25,132.410004,133.050003,103.359177,250792900
20080207,131.800003,134.789993,131.729996,133.929993,104.04277,297368100
20080208,133.089996,134.220001,132.100006,133.070007,103.374702,221643500
20080211,133.100006,134.229996,132.039993,133.75,103.902916,188576300
20080212,134.910004,136.309998,133.979996,134.990005,104.866249,256654400
20080213,136.009995,137.059998,135.139999,136.369995,105.938286,181967800
20080214,136.949997,137,134.789993,135.169998,105.00605,215207200
20080215,134.5,135.220001,133.910004,135.139999,104.982765,154110300
20080219,136.720001,136.889999,134.610001,135.520004,105.277954,145190000
20080220,133.990005,136.550003,133.759995,135.919998,105.588699,220085700
20080221,136.660004,137.009995,134.070007,134.789993,104.710846,201051200
20080222,134.970001,135.850006,132.860001,135.619995,105.355629,205491000
20080225,135.539993,137.649994,134.779999,137.330002,106.684021,190107000
20080226,136.75,138.949997,136.5,138.360001,107.48423,212420700
20080227,137.559998,139.139999,137.410004,138.220001,107.375443,168395800
20080228,137.240005,137.960007,136.550003,136.869995,106.326683,170831100
20080229,135.600006,135.679993,132.779999,133.820007,103.957336,252715200
20080303,133.139999,133.809998,132.240005,133.5,103.708725,189483500
20080304,132.229996,133.399994,130.990005,132.990005,103.312546,282513100
20080305,133.419998,134.770004,132.339996,133.830002,103.96508,270681400
20080306,132.979996,133.220001,130.550003,131.059998,101.813217,247911700
20080307,129.770004,131.740005,128.580002,129.710007,100.764511,326434600
20080310,129.839996,129.929993,127.589996,128,99.436104,235683600
20080311,130.720001,132.720001,128.949997,132.600006,103.009598,341440600
20080312,132.740005,133.770004,131.160004,131.360001,102.046288,229161100
20080313,129.610001,132.639999,128.600006,131.649994,102.271584,351504200
20080314,132.770004,132.809998,127.779999,129.610001,100.686783,484687800
20080317,126.57,129.259995,126.07,128.300003,99.669136,405311100
20080318,130.619995,133.690002,129.979996,133.630005,103.809731,334416600
20080319,134.139999,134.649994,130.039993,130.320007,101.238373,345971600
20080320,130.050003,132.910004,129.259995,132.080002,103.113586,245320700
20080324,133.309998,135.809998,133.240005,134.720001,105.174606,208977300
20080325,134.860001,135.550003,133.770004,134.850006,105.276115,192947200
20080326,134.460007,135.089996,133.110001,133.199997,103.987976,196934300
20080327,134.199997,134.440002,132.360001,132.779999,103.660042,225153200
20080328,132.990005,133.360001,131.059998,131.509995,102.668587,180896100
20080331,131.289993,132.729996,131.089996,131.970001,103.02771,166692100
20080401,133.610001,136.839996,133.509995,136.610001,106.650108,254547300
20080402,137.050003,137.669998,135.979996,136.699997,106.720367,210910800
20080403,135.960007,137.440002,135.710007,137.039993,106.985825,175884800
20080404,137.119995,137.960007,136.119995,136.889999,106.868698,204446800
20080407,137.869995,138.570007,136.740005,136.960007,106.923347,154245500
20080408,136.190002,136.919998,135.949997,136.820007,106.814056,148937300
20080409,136.610001,136.800003,134.889999,135.830002,106.041168,195610600
20080410,135.419998,136.669998,134.899994,136.020004,106.189514,192967800
20080411,134.490005,135.119995,133.009995,133.380005,104.128494,222973300
20080414,133.190002,133.539993,132.550003,132.929993,103.777199,160522000
20080415,133.580002,133.690002,132.330002,133.240005,104.019196,172389200
20080416,134.539993,136.910004,134.520004,136.850006,106.837494,189268900
20080417,136.020004,137.25,135.660004,137.050003,106.993599,179665700
20080418,138.940002,139.559998,138.259995,138.479996,108.110023,218530600
20080421,138.229996,138.979996,137.850006,138.550003,108.16465,118587400
20080422,138.190002,138.309998,136.899994,137.940002,107.688454,162166000
20080423,138.089996,138.779999,137.119995,137.720001,107.516678,193309000
20080424,138.080002,139.740005,137.039993,138.320007,107.985107,229381300
20080425,139.399994,139.889999,137.910004,139.600006,108.98439,190788100
20080428,139.880005,140.25,139.380005,139.630005,109.007835,105610200
20080429,139.389999,139.729996,138.610001,139.080002,108.578453,125514100
20080430,139.289993,140.589996,138.259995,138.259995,107.938255,208395900
20080501,138.380005,141.119995,138.270004,141.119995,110.170998,187279500
20080502,142.339996,142.369995,140.559998,141.509995,110.475494,181585500
20080505,141.050003,141.610001,140.410004,140.830002,109.944595,118504500
20080506,140.020004,142.199997,139.690002,142.050003,110.897087,179339800
20080507,141.889999,142.039993,139.130005,139.520004,108.921921,199267300
20080508,139.740005,140.320007,138.979996,139.160004,108.640862,178321200
20080509,138.600006,139.389999,138.449997,138.899994,108.437904,152588200
20080512,139.25,140.559998,138.729996,140.460007,109.655792,147865900
20080513,140.800003,140.889999,139.729996,140.479996,109.67141,159132200
20080514,141.070007,142.199997,140.460007,140.770004,109.897766,181910800
20080515,141.039993,142.630005,140.830002,142.529999,111.27182,166927000
20080516,142.860001,142.869995,141.610001,142.660004,111.373322,204236800
20080519,142.809998,144.300003,142.300003,143.050003,111.677795,165664400
20080520,142.270004,142.339996,141,141.889999,110.772179,178552100
20080521,141.809998,142.119995,139,139.490005,108.898506,252724800
20080522,139.429993,140.169998,139,139.509995,108.914131,170820400
20080523,139.050003,139.660004,137.520004,137.639999,107.454216,181376400
20080527,137.800003,139,137.529999,138.660004,108.250511,168322900
20080528,139.169998,140,138,139.300003,108.75016,181288100
20080529,139.130005,140.929993,139.080002,140,109.296654,173927200
20080530,140.470001,140.740005,139.940002,140.350006,109.569855,117362000
20080602,139.830002,139.860001,138,138.899994,108.437904,181069900
20080603,139.300003,139.619995,137.229996,138.089996,107.805542,271965700
20080604,137.699997,139.160004,137.460007,138.020004,107.750877,246637700
20080605,138.580002,140.889999,138.320007,140.779999,109.905602,237867100
20080606,139.550003,139.800003,136.220001,136.289993,106.400291,384276300
20080609,136.860001,137.5,135.410004,136.619995,106.657921,228263900
20080610,135.669998,137.100006,135.350006,135.940002,106.127045,260234900
20080611,135.970001,136.259995,133.929993,133.940002,104.565666,283890100
20080612,134.600006,135.869995,133.520004,134.449997,104.963837,252791800
20080613,135.169998,136.520004,134.419998,136.149994,106.290993,244726900
20080616,135.550003,136.929993,135.460007,136.229996,106.353455,185832500
20080617,137.070007,137.119995,135.369995,135.570007,105.838219,191707700
20080618,134.690002,135.520004,133.710007,134.25,104.807709,265893000
20080619,134.149994,135.240005,133.5,134.419998,104.940414,304204900
20080620,132.839996,133.089996,131.220001,131.580002,103.237068,289275700
20080623,132.089996,132.229996,131.320007,131.449997,103.13504,165096400
20080624,131.050003,132.440002,130.190002,131.190002,102.931046,267300600
20080625,131.720001,133.399994,131.240005,131.809998,103.417511,287853900
20080626,130.570007,131.419998,128.080002,128.229996,100.608673,297775000
20080627,128.279999,128.860001,127.040001,127.529999,100.059456,303423400
20080630,127.889999,128.910004,127.300003,127.980003,100.412506,258842600
20080701,126.519997,128.470001,125.93,128.380005,100.726341,388622000
20080702,128.789993,129.160004,125.949997,126.18,99.000221,288064600
20080703,127.110001,127.110001,124.989998,126.309998,99.102234,239352500
20080707,126.790001,127.339996,123.919998,125.019997,98.090103,372427300
20080708,124.989998,127.389999,124.199997,127.239998,99.831909,375973700
20080709,127.5,127.739998,124.389999,124.790001,97.909645,336729400
20080710,124.43,125.790001,123.580002,125.300003,98.309792,436475700
20080711,123.970001,125.900002,122.489998,123.839996,97.164246,481124600
20080714,125.260002,125.5,122.400002,122.720001,96.285522,322720800
20080715,121.800003,123.489998,120.019997,120.989998,94.928162,502502500
20080716,121.449997,124.57,121.099998,123.959999,97.25843,371642900
20080717,125.139999,126.260002,124.089996,125.199997,98.231316,375490600
20080718,126.169998,126.419998,125.150002,125.980003,98.843338,267030100
20080721,126.510002,126.800003,125.190002,126.050003,98.898247,222863000
20080722,125.150002,127.800003,124.849998,127.480003,100.020218,296904200
20080723,127.889999,129.149994,127.550003,128.169998,100.561577,311698400
20080724,128.339996,128.410004,125.160004,125.510002,98.474548,248634500
20080725,125.889999,126.489998,125.169998,125.480003,98.451027,219131000
20080728,125.510002,126.059998,123.419998,123.639999,97.007355,205201300
20080729,123.980003,126.379997,123.639999,126.279999,99.078674,261505600
20080730,127.110001,128.600006,126.279999,128.529999,100.844048,354710000
20080731,127.400002,128.570007,126.629997,126.830002,99.510231,277402100
20080801,127.120003,127.279999,125.459999,126.160004,98.984535,248690900
20080804,126.040001,126.139999,124.760002,124.989998,98.066559,188239600
20080805,126.019997,128.559998,124.970001,128.360001,100.710663,251577600
20080806,128.020004,129.300003,127.480003,128.929993,101.157852,209555400
20080807,127.959999,128.440002,126.540001,127.010002,99.651459,246312500
20080808,126.580002,129.929993,126.379997,129.369995,101.503098,260811700
20080811,129.470001,131.509995,129.229996,130.710007,102.554459,249425800
20080812,130.279999,130.699997,128.729996,129.350006,101.487457,213200800
20080813,128.789993,129.649994,127.669998,128.570007,100.875427,256393200
20080814,127.839996,130.279999,127.75,129.539993,101.636467,239555300
20080815,129.929993,130.5,129.300003,130.169998,102.13076,181000800
20080818,130.429993,130.479996,127.660004,128.389999,100.734192,172275100
20080819,127.419998,127.690002,126.529999,126.989998,99.63575,194673700
20080820,127.389999,127.949997,126.339996,127.580002,100.098663,225498200
20080821,126.75,128.440002,126.599998,127.800003,100.271263,180609800
20080822,128.669998,129.649994,127.800003,129.649994,101.722771,167715300
20080825,128.800003,129.649994,126.75,127.019997,99.659286,171936900
20080826,127.019997,127.870003,126.580002,127.389999,99.949577,159117200
20080827,127.550003,128.830002,127.300003,128.630005,100.922508,171032800
20080828,129.279999,130.339996,129.110001,130.190002,102.146461,167537100
20080829,129.729996,130.139999,128.509995,128.789993,101.048027,189195800
20080902,130.029999,130.710007,127.519997,127.989998,100.420341,252364900
20080903,127.879997,128.5,126.93,127.879997,100.334061,251947000
20080904,126.970001,127.230003,123.959999,124.029999,97.313354,340042500
20080905,123.290001,124.949997,122,124.419998,97.619377,289503400
20080908,128.039993,128.240005,124.419998,126.989998,99.63575,364075300
20080909,127.099998,127.360001,122.800003,123.220001,96.677803,377326800
20080910,123.889999,124.900002,122.550003,123.720001,97.070152,298916600
20080911,122.120003,125.739998,121.599998,125.510002,98.474548,375369400
20080912,124.290001,126.209999,123.830002,126.089996,98.929588,297851200
